country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Lithuania,LTU,2020-12-31,9747.0,9747.0,,25.0,1832.0,0.36,0.36,,673.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Lithuania,LTU,2021-01-01,,,,,1491.0,,,,548.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Lithuania,LTU,2021-01-02,,,,,1263.0,,,,464.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Lithuania,LTU,2021-01-03,,,,,1100.0,,,,404.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Lithuania,LTU,2021-01-04,,,,,720.0,,,,264.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Lithuania,LTU,2021-01-05,10366.0,10366.0,,,311.0,0.38,0.38,,114.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Lithuania,LTU,2021-01-06,13865.0,13865.0,,3499.0,592.0,0.51,0.51,,217.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Lithuania,LTU,2021-01-07,18007.0,18007.0,,4142.0,1180.0,0.66,0.66,,433.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Lithuania,LTU,2021-01-08,23148.0,23148.0,,5141.0,1897.0,0.85,0.85,,697.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Lithuania,LTU,2021-01-09,23452.0,23452.0,,304.0,1922.0,0.86,0.86,,706.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Lithuania,LTU,2021-01-10,23455.0,23455.0,,3.0,1905.0,0.86,0.86,,700.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Lithuania,LTU,2021-01-11,25658.0,25658.0,,2203.0,2202.0,0.94,0.94,,809.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Lithuania,LTU,2021-01-12,27729.0,27729.0,,2071.0,2480.0,1.02,1.02,,911.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Lithuania,LTU,2021-01-13,33724.0,33724.0,,5995.0,2837.0,1.24,1.24,,1042.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Lithuania,LTU,2021-01-14,42238.0,42238.0,,8514.0,3462.0,1.55,1.55,,1272.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Lithuania,LTU,2021-01-15,49365.0,49365.0,,7127.0,3745.0,1.81,1.81,,1376.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Lithuania,LTU,2021-01-16,50452.0,50452.0,,1087.0,3857.0,1.85,1.85,,1417.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Lithuania,LTU,2021-01-17,51582.0,50494.0,1088.0,1130.0,4018.0,1.89,1.85,0.04,1476.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Lithuania,LTU,2021-01-18,56004.0,53245.0,2759.0,4422.0,4335.0,2.06,1.96,0.1,1592.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Lithuania,LTU,2021-01-19,62198.0,55544.0,6654.0,6194.0,4924.0,2.28,2.04,0.24,1809.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Lithuania,LTU,2021-01-20,65576.0,57127.0,8449.0,3378.0,4550.0,2.41,2.1,0.31,1671.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Lithuania,LTU,2021-01-21,67024.0,57991.0,9033.0,1448.0,3541.0,2.46,2.13,0.33,1301.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Lithuania,LTU,2021-01-22,67305.0,58263.0,9042.0,281.0,2563.0,2.47,2.14,0.33,941.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Lithuania,LTU,2021-01-23,67314.0,58272.0,9042.0,9.0,2409.0,2.47,2.14,0.33,885.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Lithuania,LTU,2021-01-24,,,,,2250.0,,,,827.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Lithuania,LTU,2021-01-25,67350.0,58308.0,9042.0,,1621.0,2.47,2.14,0.33,595.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Lithuania,LTU,2021-01-26,70018.0,60352.0,9666.0,2668.0,1117.0,2.57,2.22,0.36,410.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Luxembourg,LUX,2020-12-30,1200.0,1200.0,,,,0.19,0.19,,,Pfizer/BioNTech,Government of Luxembourg,https://data.public.lu/fr/datasets/r/015f2db2-b62d-400a-bb6f-4edd3f447837
Luxembourg,LUX,2020-12-31,,,,,62.0,,,,99.0,Pfizer/BioNTech,Government of Luxembourg,https://data.public.lu/fr/datasets/r/015f2db2-b62d-400a-bb6f-4edd3f447837
Luxembourg,LUX,2021-01-01,,,,,62.0,,,,99.0,Pfizer/BioNTech,Government of Luxembourg,https://data.public.lu/fr/datasets/r/015f2db2-b62d-400a-bb6f-4edd3f447837
Luxembourg,LUX,2021-01-02,,,,,62.0,,,,99.0,Pfizer/BioNTech,Government of Luxembourg,https://data.public.lu/fr/datasets/r/015f2db2-b62d-400a-bb6f-4edd3f447837
Luxembourg,LUX,2021-01-03,,,,,62.0,,,,99.0,Pfizer/BioNTech,Government of Luxembourg,https://data.public.lu/fr/datasets/r/015f2db2-b62d-400a-bb6f-4edd3f447837
Luxembourg,LUX,2021-01-04,,,,,62.0,,,,99.0,Pfizer/BioNTech,Government of Luxembourg,https://data.public.lu/fr/datasets/r/015f2db2-b62d-400a-bb6f-4edd3f447837
Luxembourg,LUX,2021-01-05,,,,,62.0,,,,99.0,Pfizer/BioNTech,Government of Luxembourg,https://data.public.lu/fr/datasets/r/015f2db2-b62d-400a-bb6f-4edd3f447837
Luxembourg,LUX,2021-01-06,,,,,62.0,,,,99.0,Pfizer/BioNTech,Government of Luxembourg,https://data.public.lu/fr/datasets/r/015f2db2-b62d-400a-bb6f-4edd3f447837
Luxembourg,LUX,2021-01-07,,,,,62.0,,,,99.0,Pfizer/BioNTech,Government of Luxembourg,https://data.public.lu/fr/datasets/r/015f2db2-b62d-400a-bb6f-4edd3f447837
Luxembourg,LUX,2021-01-08,,,,,62.0,,,,99.0,Pfizer/BioNTech,Government of Luxembourg,https://data.public.lu/fr/datasets/r/015f2db2-b62d-400a-bb6f-4edd3f447837
Luxembourg,LUX,2021-01-09,,,,,62.0,,,,99.0,Pfizer/BioNTech,Government of Luxembourg,https://data.public.lu/fr/datasets/r/015f2db2-b62d-400a-bb6f-4edd3f447837
Luxembourg,LUX,2021-01-10,,,,,62.0,,,,99.0,Pfizer/BioNTech,Government of Luxembourg,https://data.public.lu/fr/datasets/r/015f2db2-b62d-400a-bb6f-4edd3f447837
Luxembourg,LUX,2021-01-11,1943.0,1943.0,,,62.0,0.31,0.31,,99.0,Pfizer/BioNTech,Government of Luxembourg,https://data.public.lu/fr/datasets/r/015f2db2-b62d-400a-bb6f-4edd3f447837
Luxembourg,LUX,2021-01-12,2372.0,2372.0,,429.0,114.0,0.38,0.38,,182.0,Pfizer/BioNTech,Government of Luxembourg,https://data.public.lu/fr/datasets/r/015f2db2-b62d-400a-bb6f-4edd3f447837
Luxembourg,LUX,2021-01-13,2871.0,2871.0,,499.0,177.0,0.46,0.46,,283.0,Pfizer/BioNTech,Government of Luxembourg,https://data.public.lu/fr/datasets/r/015f2db2-b62d-400a-bb6f-4edd3f447837
Luxembourg,LUX,2021-01-14,3233.0,3233.0,,362.0,220.0,0.52,0.52,,351.0,Pfizer/BioNTech,Government of Luxembourg,https://data.public.lu/fr/datasets/r/015f2db2-b62d-400a-bb6f-4edd3f447837
Luxembourg,LUX,2021-01-15,,,,,236.0,,,,377.0,Pfizer/BioNTech,Government of Luxembourg,https://data.public.lu/fr/datasets/r/015f2db2-b62d-400a-bb6f-4edd3f447837
Luxembourg,LUX,2021-01-16,,,,,252.0,,,,403.0,Pfizer/BioNTech,Government of Luxembourg,https://data.public.lu/fr/datasets/r/015f2db2-b62d-400a-bb6f-4edd3f447837
Luxembourg,LUX,2021-01-17,3755.0,3755.0,,,268.0,0.6,0.6,,428.0,Pfizer/BioNTech,Government of Luxembourg,https://data.public.lu/fr/datasets/r/015f2db2-b62d-400a-bb6f-4edd3f447837
Luxembourg,LUX,2021-01-18,4569.0,4569.0,,814.0,375.0,0.73,0.73,,599.0,Pfizer/BioNTech,Government of Luxembourg,https://data.public.lu/fr/datasets/r/015f2db2-b62d-400a-bb6f-4edd3f447837
Luxembourg,LUX,2021-01-19,5294.0,5294.0,,725.0,417.0,0.85,0.85,,666.0,Pfizer/BioNTech,Government of Luxembourg,https://data.public.lu/fr/datasets/r/015f2db2-b62d-400a-bb6f-4edd3f447837
Luxembourg,LUX,2021-01-20,6193.0,6193.0,,899.0,475.0,0.99,0.99,,759.0,Pfizer/BioNTech,Government of Luxembourg,https://data.public.lu/fr/datasets/r/015f2db2-b62d-400a-bb6f-4edd3f447837
Luxembourg,LUX,2021-01-21,6897.0,6897.0,,704.0,523.0,1.1,1.1,,835.0,Pfizer/BioNTech,Government of Luxembourg,https://data.public.lu/fr/datasets/r/015f2db2-b62d-400a-bb6f-4edd3f447837
Luxembourg,LUX,2021-01-22,,,,,558.0,,,,891.0,Pfizer/BioNTech,Government of Luxembourg,https://data.public.lu/fr/datasets/r/015f2db2-b62d-400a-bb6f-4edd3f447837
Luxembourg,LUX,2021-01-23,,,,,592.0,,,,946.0,Pfizer/BioNTech,Government of Luxembourg,https://data.public.lu/fr/datasets/r/015f2db2-b62d-400a-bb6f-4edd3f447837
Luxembourg,LUX,2021-01-24,,,,,626.0,,,,1000.0,Pfizer/BioNTech,Government of Luxembourg,https://data.public.lu/fr/datasets/r/015f2db2-b62d-400a-bb6f-4edd3f447837
Luxembourg,LUX,2021-01-25,8554.0,7309.0,1245.0,,569.0,1.37,1.17,0.2,909.0,Pfizer/BioNTech,Government of Luxembourg,https://data.public.lu/fr/datasets/r/015f2db2-b62d-400a-bb6f-4edd3f447837
Malta,MLT,2020-12-28,130.0,130.0,,,,0.03,0.03,,,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2020-12-29,,,,,259.0,,,,587.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2020-12-30,,,,,259.0,,,,587.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2020-12-31,,,,,259.0,,,,587.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2021-01-01,,,,,259.0,,,,587.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2021-01-02,,,,,259.0,,,,587.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2021-01-03,,,,,259.0,,,,587.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2021-01-04,1940.0,1940.0,,,259.0,0.44,0.44,,587.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2021-01-05,,,,,281.0,,,,636.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2021-01-06,,,,,304.0,,,,689.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2021-01-07,,,,,327.0,,,,741.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2021-01-08,,,,,350.0,,,,793.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2021-01-09,,,,,373.0,,,,845.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2021-01-10,,,,,396.0,,,,897.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2021-01-11,4870.0,4870.0,,,419.0,1.1,1.1,,949.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2021-01-12,,,,,524.0,,,,1187.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2021-01-13,,,,,629.0,,,,1425.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2021-01-14,,,,,735.0,,,,1665.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2021-01-15,9496.0,9496.0,,,840.0,2.15,2.15,,1902.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2021-01-16,,,,,938.0,,,,2124.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2021-01-17,11705.0,11705.0,,,1036.0,2.65,2.65,,2346.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2021-01-18,13002.0,13002.0,,1297.0,1162.0,2.94,2.94,,2632.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2021-01-19,14276.0,14276.0,,1274.0,1178.0,3.23,3.23,,2668.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2021-01-20,15316.0,15316.0,,1040.0,1162.0,3.47,3.47,,2632.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2021-01-21,16531.0,16531.0,,1215.0,1170.0,3.74,3.74,,2650.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2021-01-22,17767.0,17767.0,,1236.0,1182.0,4.02,4.02,,2677.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2021-01-23,18930.0,18930.0,,1163.0,1190.0,4.29,4.29,,2695.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2021-01-24,19981.0,19981.0,,1051.0,1182.0,4.53,4.53,,2677.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Malta,MLT,2021-01-25,21172.0,21172.0,,1191.0,1167.0,4.8,4.8,,2643.0,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Mexico,MEX,2020-12-24,2924.0,2924.0,,,,0.0,0.0,,,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2020-12-25,,,,,1300.0,,,,10.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2020-12-26,,,,,1300.0,,,,10.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2020-12-27,6824.0,6824.0,,,1300.0,0.01,0.01,,10.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2020-12-28,9579.0,9579.0,,2755.0,1664.0,0.01,0.01,,13.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2020-12-29,18529.0,18529.0,,8950.0,3121.0,0.01,0.01,,24.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2020-12-30,24998.0,24998.0,,6469.0,3679.0,0.02,0.02,,29.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2020-12-31,,,,,3695.0,,,,29.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2021-01-01,,,,,4051.0,,,,31.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2021-01-02,,,,,4407.0,,,,34.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2021-01-03,,,,,4763.0,,,,37.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2021-01-04,43960.0,43960.0,,,4912.0,0.03,0.03,,38.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2021-01-05,48236.0,48236.0,,4276.0,4244.0,0.04,0.04,,33.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2021-01-06,53185.0,53185.0,,4949.0,4027.0,0.04,0.04,,31.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2021-01-07,58402.0,58402.0,,5217.0,4230.0,0.05,0.05,,33.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2021-01-08,67468.0,67468.0,,9066.0,4984.0,0.05,0.05,,39.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2021-01-09,74794.0,74794.0,,7326.0,5488.0,0.06,0.06,,43.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2021-01-10,81300.0,81300.0,,6506.0,5876.0,0.06,0.06,,46.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2021-01-11,87060.0,87060.0,,5760.0,6157.0,0.07,0.07,,48.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2021-01-12,92879.0,92879.0,,5819.0,6378.0,0.07,0.07,,49.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2021-01-13,192567.0,192567.0,,99688.0,19912.0,0.15,0.15,,154.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2021-01-14,329983.0,329983.0,,137416.0,38797.0,0.26,0.26,,301.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2021-01-15,417375.0,415417.0,1958.0,87392.0,49987.0,0.32,0.32,0.0,388.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2021-01-16,463246.0,461025.0,2221.0,45871.0,55493.0,0.36,0.36,0.0,430.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2021-01-17,472142.0,468708.0,3434.0,8896.0,55835.0,0.37,0.36,0.0,433.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2021-01-18,492529.0,485983.0,6546.0,20387.0,57924.0,0.38,0.38,0.01,449.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2021-01-19,498122.0,488513.0,9609.0,5593.0,57892.0,0.39,0.38,0.01,449.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2021-01-20,501030.0,489628.0,11402.0,2908.0,44066.0,0.39,0.38,0.01,342.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Mexico,MEX,2021-01-21,552335.0,534317.0,18018.0,51305.0,31765.0,0.43,0.41,0.01,246.0,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
