id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1341398138452668420,Saju Mathew MD MPH,"Atlanta, GA","On Air Medical Analyst @CNN, Primary Care Doc in the trenches, Public Health Specialist, Morehouse School of Med grad, Africa born, US raised, Asian Papa & Mum",2018-08-12 20:43:47,868,299,1396,False,2020-12-22 15:00:12,"It’s a two dose vaccine. Should we give a larger number of people just ONE shot. Or a smaller group, TWO shots, as… https://t.co/rzFL7fElH2",,Twitter Web App,0,0,False
1341396539055476738,Katalin Halmai,Brussels,Hungarian journalist - Brussels correspondent since 2001. Lives in Leuven. Works for https://t.co/t87XyQZyyV @nepszava,2009-07-01 09:48:20,3828,726,11095,False,2020-12-22 14:53:51,This vaccination has already started in three residential care centres in #Belgium. The 96 years old Jos Hermans wa… https://t.co/5e1KlOWKc5,['Belgium'],Twitter for iPhone,0,8,False
1341394668555284482,FoRcE,Planet Earth,Very tired. Very,2007-04-22 03:59:45,60,264,2359,False,2020-12-22 14:46:25,"It's simple: The mere fact that #PfizerBioNTech bosses say they can produce a new vaccine for #COVID19 variant, onl… https://t.co/UTaCDq5xJB","['PfizerBioNTech', 'COVID19']",Twitter Web App,0,0,False
1341391076402216960,Kate Flynn,United States,"Adventurer, Entrepreneur, World Traveler, Pilot, RN, Farrier and absolute Romantic. Founder of (upcoming) Yellsback.",2009-07-12 17:18:52,137,42,1668,False,2020-12-22 14:32:09,I just received my COVID-19 vaccine - it feels a bit exciting and historic. #PfizerBioNTech 😁,['PfizerBioNTech'],Twitter for iPhone,0,0,False
1341389603559923717,Felix,,🇨🇦 proud to be Canadian 🇨🇦,2020-02-18 03:56:45,89,176,170,False,2020-12-22 14:26:17,"""First vaccinations have begun being administered at nursing homes across the US"" #Pfizervaccine #PfizerBioNTech # https://t.co/UGIM6P94eW","['Pfizervaccine', 'PfizerBioNTech']",Twitter for Android,0,0,False
1341389415495725056,Jan B,Belgium,Grijs is zoveel mooier dan al dat wit en zwart,2009-02-25 15:26:15,10,20,589,False,2020-12-22 14:25:33,But how???? Level playing field Eu?#Belgium #belgique #Vaccinatie #PfizerBioNTech @alexanderdecroo  @sciensano… https://t.co/Xz5V9MsC6j,"['Belgium', 'belgique', 'Vaccinatie', 'PfizerBioNTech']",Twitter for Android,0,1,False
1341387706639663105,Dr. Nissen,,"Doctor, ABC Medical Unit. Author, Emily Empathy. Podcast Host, Brain Health with Dr. Nissen. Tweets are not personal medical advice. Consult your doctor.",2020-02-06 21:08:27,31,32,17,False,2020-12-22 14:18:45,The #Moderna #vaccine is an important addition to the #PfizerBioNTech #mRNA #COVID19 vaccine. Many are wondering ho… https://t.co/EBbt3yo7mH,"['Moderna', 'vaccine', 'PfizerBioNTech', 'mRNA', 'COVID19']",Twitter Web App,1,0,False
1341386638929358850,Financial Mirror,Cyprus,"Cyprus business news & solutions provider, est. 1993 #FMcy",2010-09-29 08:17:16,4718,4665,5507,False,2020-12-22 14:14:31,#COVID19 freezers arrive in #Cyprus for first #vaccines. #EUvaccinationdays to start Dec 27 with #PfizerBioNTech's… https://t.co/R9Wa8X2RoT,"['COVID19', 'Cyprus', 'vaccines', 'EUvaccinationdays', 'PfizerBioNTech']",Twitter Web App,0,2,False
1341386380975329280,IANS Tweets,New Delhi,India's largest independent News Agency,2010-05-08 13:21:45,59868,45,110,True,2020-12-22 14:13:29,The #EuropeanUnion has approved the usage of the #PfizerBioNTech vaccine against the novel #coronavirus within the… https://t.co/Mx5RKvHn14,"['EuropeanUnion', 'PfizerBioNTech', 'coronavirus']",Twitter Web App,0,1,False
1341384370238664708,Sue Reeve ♥️🧡💛💚💙💜🇪🇺🇪🇺🏳️‍🌈🏳️‍🌈,Glasgow environs.,"Londoner now living in Glasgow suburbs via The Cotswolds & Manchester. Likes news & current affairs, local produce, cricket, cats. Rebellious Catholic. I❤️Mcr",2010-12-28 19:17:39,1390,2202,56854,False,2020-12-22 14:05:30,"@federer_78 @DarkinRosie @FlyingSte @slightlyatsea Yeah, especially considering we only got 800K #PfizerBioNTech va… https://t.co/vJX1iYzMys",['PfizerBioNTech'],Twitter for iPad,0,1,False
1341384259316174848,Roberto,,"Se non conosco un argomento taccio, ascolto, studio e poi parlo.",2009-09-22 08:17:13,183,284,5823,False,2020-12-22 14:05:03,#22dicembre #VaccinoAntiCovid #vaccino #vaccinoCovid #Pfizer #PfizerBioNTech #Italia #COVID19 #COVID19italia… https://t.co/yag6k5xt6H,"['22dicembre', 'VaccinoAntiCovid', 'vaccino', 'vaccinoCovid', 'Pfizer', 'PfizerBioNTech', 'Italia', 'COVID19', 'COVID19italia']",Twitter for iPhone,0,1,False
1341381078410518528,Dr M.S. Leveson,"London, England",Consultant General Adult & Rehabilitation Psychiatrist. Animal lover 🐱 🐘 🦔 Turkish & British. Tweets bilingually & not always work related.,2011-06-08 11:41:25,205,670,1315,False,2020-12-22 13:52:25,I got vaccinated! Hurraah! #CovidVaccine #PfizerBioNTech #VaccinesWork https://t.co/wE8dTEiRjw,"['CovidVaccine', 'PfizerBioNTech', 'VaccinesWork']",Twitter for iPhone,0,6,False
1341373544660406273,TyneHealth - North Tyneside GP Federation,North Tyneside,"Together with our GP members we deliver improved healthcare, closer to home for the North Tyneside community. Tweets by Dr Eleanor Holmes & Ethan @intoitmediauk",2019-07-11 08:41:38,306,1091,1797,False,2020-12-22 13:22:29,Great to hear North Shields Primary Care Network (PCN) Director Dr Dave Tomson speaking of the team effort involved… https://t.co/sRPjLiRiPM,,Twitter Web App,1,8,False
1341373339059822592,thatsonofjacob,,1 Thessalonians 5:21 Prove all things; hold fast that which is good. #FACTS ONLY • allergic to dogma •,2019-09-25 05:34:08,17,10,489,False,2020-12-22 13:21:40,@News24 @Fin24 Public outcry? Stop lying 🤥 no one wants that #PfizerBioNTech #vaccine. https://t.co/MfPyzypPl6,"['PfizerBioNTech', 'vaccine']",Twitter for iPhone,0,0,False
1341372289506566147,TyneHealth - North Tyneside GP Federation,North Tyneside,"Together with our GP members we deliver improved healthcare, closer to home for the North Tyneside community. Tweets by Dr Eleanor Holmes & Ethan @intoitmediauk",2019-07-11 08:41:38,306,1091,1797,False,2020-12-22 13:17:29,Congratulations John! #vaccineidol Amazing photos from North Shields as the second site goes live in #NorthTyneside… https://t.co/XI9DEvvMCD,"['vaccineidol', 'NorthTyneside']",Twitter Web App,0,0,False
1341371586872365059,ogyoungblood,,,2012-09-29 20:59:37,304,1700,2658,False,2020-12-22 13:14:42,I HIGHLY DOUBT IT💯 YOU CAN'T CONTROL A #VIRUS🦠 WITH A #VACCINE💉 #VACCINESWONTWORK #SARSCOV2 #COVID19 #MUTATION… https://t.co/Tk8LtogPeh,"['VIRUS', 'VACCINE', 'VACCINESWONTWORK', 'SARSCOV2', 'COVID19', 'MUTATION']",Twitter Web App,0,1,False
1341370373292625921,AhmzyStankonia,Caanada,"WWE Supercard and Arsenal Fanatic 👍🏿

Current Tier = BIO+",2019-02-17 22:59:13,38,388,147,False,2020-12-22 13:09:53,"Are you scared and/or worried of the new vaccine? 

#COVID19 #COVID20 #vaccine #vaccination #Pfizer #Pfizervaccine… https://t.co/JSI18Acwds","['COVID19', 'COVID20', 'vaccine', 'vaccination', 'Pfizer', 'Pfizervaccine']",Twitter for Android,0,0,False
1341368926551363585,Claire Doyle,London,"Clinical Neuropsychologist, Irish East Londoner, twin Mum, pro-EU, pro-vaccines. Views my own",2010-05-03 21:04:00,112,460,641,False,2020-12-22 13:04:08,Grateful &amp; proud to get my first of two COVID-19 vaccine doses so I can minimise the risk to the patients I see… https://t.co/2veTNoqqa7,,Twitter for iPhone,0,6,False
1341368640613068806,Audrey Yeo,Switzerland,"Biostats & Comp. Medicine PhD @uzh_ch 
prev @SwissTPH @WHO @RCHMelbourne 
Econs @unige_en
Circle leader @leaninCH
Alma Mater @Sydney_uni
R.N. 🩺  Paeds + Cancer",2015-10-25 06:29:44,251,1108,2872,False,2020-12-22 13:03:00,"Barring all economics knowledge and health system externality in future, I still recommend you send the right signa… https://t.co/Xo8JmwvALR",,Twitter Web App,0,0,False
1341364219678236672,Quentin Horgan,,Drugs database analyst at @Pharma_ GD #Pharmaceutical #BusinessIntelligence,2020-11-09 16:17:08,2,21,0,False,2020-12-22 12:45:25,#PfizerBioNTech #COVID19vaccine is set to make $13B in 2021 but will other vaccines be able to follow in its lucrative footsteps?,"['PfizerBioNTech', 'COVID19vaccine']",Twitter Web App,1,1,False
1341361608287776770,Lizbeth Cahuayme MD,"Texas, USA",Transplant Infectious Disease @BSWHealth Educator|Researcher|Traveler|Runner🏃🏽‍♀️. *Wife*Mom*Daughter. #TxID #TB #latinasinmedicine 🇵🇪 Tweets mine,2011-05-24 04:08:16,590,667,1071,False,2020-12-22 12:35:03,Check out this excellent resource on Vaccines &amp; Immunity by ⁦@IDSAInfo⁩ with real-time information on #Moderna and… https://t.co/lmNQ16ANnO,['Moderna'],Twitter for iPhone,3,5,False
1341360212666507266,Business Today,India,India's leading business magazine. Reports latest news on business and economy. Tweets magazine features. (Also at https://t.co/B0XCvEPMki),2010-06-30 14:55:57,1076199,374,2063,True,2020-12-22 12:29:30,"WATCH: Mutation-beating #vaccine possible in six weeks: Pfizer-BioNTech https://t.co/eJCZAZlj5Q

#CovidVaccine… https://t.co/LVKXdSDeGz","['vaccine', 'CovidVaccine']",Twitter Web App,0,8,False
1341354369883762688,STOPCOMMONPASS.ORG,Global,"'Trust' is not carte-blanche for erosion of our liberty, privacy, & the pursuit of global control.",2020-10-25 20:33:33,419,174,512,False,2020-12-22 12:06:17,"Neither will we. 

#PfizerBioNTech has produced an experimental #mRNA vaccine that is unsafe &amp; with no safety data… https://t.co/6HdPgjBXvo","['PfizerBioNTech', 'mRNA']",Twitter Web App,8,13,False
1341350266457747461,demonspeedracer,London,,2009-05-10 08:17:19,5,75,328,False,2020-12-22 11:49:59,#Covid19UK #COVID19 ⁦@BBCNews⁩ ⁦@BBCBreaking⁩ ⁦@BBCWorld⁩ ⁦@SkyNews⁩ ⁦@SkyNewsBreak⁩ ⁦@CNN⁩ ⁦@FoxNews⁩ ⁦@LBCNews ⁦… https://t.co/lESV3Qfq5p,"['Covid19UK', 'COVID19']",Twitter for iPhone,0,0,False
1341347758767284224,Dee,"Birmingham, England","Gastroenterology trainee, Clinical Research Fellow in IBD, mother to human and fur baby, Canadian in Britain",2020-01-26 21:43:12,107,108,108,False,2020-12-22 11:40:01,I may not be eligible for the covid vaccine but I can ensure that my family stay safe. Here’s looking to a better 2… https://t.co/oJ9maz5Pgg,,Twitter for iPhone,0,4,False
1341341486420520961,Isabel Winnwa,"Berlin, Germany","Into (EU) politics, books, sports & all things science. Political scientist. @FU_Berlin & @scriptsberlin. Tweets & opinions are personal.",2020-03-30 13:47:15,237,672,6319,False,2020-12-22 11:15:05,"#GetVaccinated! Will take the #PfizerBioNTech-#vaccine as soon as I am up. Expect my usual reactions (fever, tiredn… https://t.co/C9CRQzlMQO","['GetVaccinated', 'PfizerBioNTech', 'vaccine']",Twitter for iPhone,0,2,False
1341340303307882500,ISH News,"Mumbai, India",Information Beyond Words,2018-11-29 10:06:03,3658,64,19,False,2020-12-22 11:10:23,"A nurse at a Chattanooga hospital in Tennessee, United States fainted at a press conference after receiving the Pfi… https://t.co/rKyoF9rxmw",,Twitter Web App,0,4,False
1341334909684768770,Gaggan Sabherwal,,"Award winning Investigative Journalist & Reporter (खोजी पत्रकार , الصحفي التحقيقي).📸:GagganSabh07. Facebook : 
https://t.co/u2xUFjGzxg",2009-07-12 08:30:41,659,901,5,False,2020-12-22 10:48:57,It was wonderful speaking to #LeenaAnees who was one of the first people in the UK to have received the… https://t.co/aucmyPAL4p,['LeenaAnees'],Twitter for Android,1,2,False
1341333654010781697,L.S.M.,"Africa, Botswana",🌚Are we growing wiser or are we just growing tall⚓normal is a pshycological prison🌍,2018-09-10 18:01:15,446,835,11579,False,2020-12-22 10:43:58,"@nathankg #PfizerBioNTech say they can produce a new vaccine for the mutant in 6weeks

Unbelievable that a virus ha… https://t.co/o6sFbT0xWM",['PfizerBioNTech'],Twitter for Android,1,2,False
1341330733311406082,The Killid Group,"Kabul, Afghanistan","Latest news, reports and analysis from Afghanistan and around the world by The Killid Group (https://t.co/brhm78joUl)",2010-09-28 07:00:05,10454,133,7154,False,2020-12-22 10:32:22,"EU Approves #PfizerBioNTech COVID-19 Vaccine
READ MORE: https://t.co/p4UugxToXQ",['PfizerBioNTech'],Twitter Web App,0,4,False
1341327866735300608,Mal Fletcher,London,"Keynote Speaker | Social Futurist | Social Commentator (BBC, Sky, ABC etc) | Author | Broadcaster",2009-02-13 13:43:57,6762,279,4491,False,2020-12-22 10:20:58,"Yesterday the EU's Medicines Agency approved #PfizerBiontech #vaccine. However, the #EU, with a population of 450 m… https://t.co/N61OwaCse6","['PfizerBiontech', 'vaccine', 'EU']",Twitter for Android,0,0,False
1341324241040510976,Corfu Senses Resort,"Ag. Ioannis Peristeron, Corfu","Home to a beautiful garden of green and a magical pebbles-and-sand beach, we create for you an amazing relaxation and hospitality experience in our hotel.",2013-03-12 16:41:11,121,69,1080,False,2020-12-22 10:06:34,"Uff, breath out, guys. Ugur Sahin, boss of Biontech, THE man behind #PfizerBioNTech vaccine (read -… https://t.co/y9Yy5aqFg3",['PfizerBioNTech'],Twitter for iPhone,0,0,False
1341321085703385088,Angela Hassiotis,London UK,"#Professor #academic #NHSconsultant #IntellectualDevelopmentalPsychiatry; #UCLDivisionofPsychiatry, #JMHRID tweet on research/politics/lifestyle",2010-04-18 17:51:43,1300,392,8248,False,2020-12-22 09:54:02,Dose 1 of the #PfizerBioNTech vaccine ✅ one to go and posing no risk to my vulnerable patients and others by late J… https://t.co/itgCsjfFHo,['PfizerBioNTech'],Twitter for iPhone,1,12,False
1341320941477847046,BOMBHAAT,,All the BOMBHAAT things you need to know about the world! 😉😉,2015-09-11 12:17:06,9249,134,26,False,2020-12-22 09:53:27,"European commission approves use of #PfizerBioNTech covid-19 vaccine in EU
#bombhaat https://t.co/mdf16o2Xhn","['PfizerBioNTech', 'bombhaat']",Twitter for Android,1,0,False
1341319867190927361,MUKHTASAR MALCOLM ALKALI,Kebbi | Sokoto | Zamfara ,"@MedicaidcfP🎗 || @projectECHO
 || @UNVolunteers NGA/1986042🌍 || Advocate #SDGs 4-5-7-9-11-13-&-16🌐 || #GirlChildEducation👭 || #AdvocateForCancer 🎗📢",2011-04-05 01:25:21,3514,2270,49639,False,2020-12-22 09:49:11,"The next day If Nigerian #COVID19 Patients were injected with the #NAFDACVaccine.

#Zombie
#PfizerBioNTech… https://t.co/bYf3WwKpnP","['COVID19', 'NAFDACVaccine', 'Zombie', 'PfizerBioNTech']",Twitter for Android,4,8,False
1341319434141532160,IANS Tweets,New Delhi,India's largest independent News Agency,2010-05-08 13:21:45,59868,45,110,True,2020-12-22 09:47:28,US President-elect #JoeBiden (@JoeBiden) received the first dose of the #coronavirus vaccine during a televised eve… https://t.co/f5i9NTg800,"['JoeBiden', 'coronavirus']",Twitter Web App,0,10,False
1341317853748740098,Evangeline,,"AJPBP is one of the best international open access, peer reviewed medical journals that aims to publish complete and reliable source of information",2020-09-17 06:17:07,47,55,56,False,2020-12-22 09:41:11,"#COVID : #PfizerBioNTech #vaccine approved for #EU states
https://t.co/AID7o37oZL
https://t.co/Ubepm2PsmB
#Research… https://t.co/lzAADPYxsa","['COVID', 'PfizerBioNTech', 'vaccine', 'EU', 'Research']",Twitter Web App,1,1,False
1341311284206297090,Osama Bin Javaid,,"Dissent, rebellion & all-around hell-raising remain the true duty of patriots; No matter that patriotism is too often the refuge of scoundrels",2009-03-06 21:28:11,7890,2836,4568,True,2020-12-22 09:15:05,"The vaccine is here in #Qatar

First batch to be given to elderly, those with chronic conditions &amp; medical staff fr… https://t.co/6CEaW8kdu4",['Qatar'],Twitter for Android,3,5,False
1341308222469238785,Agence Europe,Brussels,Twitter account of @AgencEurope press agency covering European affairs since 1953.,2019-09-03 07:32:07,812,133,48,False,2020-12-22 09:02:55,"HEALTH: EU paves way for #Covid19 #vaccination campaigns

https://t.co/sMr6L8Y2FY

#EUHealth #coronavirus… https://t.co/iBGPZsvpPh","['Covid19', 'vaccination', 'EUHealth', 'coronavirus']",Twitter Web App,0,0,False
1341308139564457986,Divya Chowdhury,"Mumbai, India",Journalist @Reuters I spoke out. Fought. And won. At least against one of my abusers. The fight is not over. Survived the five stages of grief. Here to help.,2008-02-25 08:40:58,4923,3138,1197,True,2020-12-22 09:02:35,".@BioNTech_Group CEO says could provide a new #vaccine to mimic significant #virus #mutations within 6 weeks, but a… https://t.co/G5xGqoaiOA","['vaccine', 'virus', 'mutations']",Twitter for iPhone,0,1,False
1341307789738532866,Debajyoti Chowdhury PhD,Hong Kong,"Time, Systems, & Biology; Circadian & Sleep Med; ChronoMed; Digital Med; Neuroscience; Science for Positive Impact; Innovation Management; PostDoc. @debajyotihk",2018-01-22 15:37:48,245,1297,81,False,2020-12-22 09:01:12,#BioNTech Chief Executive said on Monday he was confident a #COVID19 #vaccine co-developed (with #PfizerBioNTech) w… https://t.co/YU5Y2TIBh4,"['BioNTech', 'COVID19', 'vaccine', 'PfizerBioNTech']",Twitter for Android,0,0,False
1341307493079805952,ECOMNEWSMED,,"L'actualité #économique, #politique et des #entreprises des pays de la #Méditerranée par @ecom_news. #UEMed @EcomnewsAfrique @EcomnewsMedia @ecom_news",2015-09-05 23:01:10,62000,5042,3936,False,2020-12-22 09:00:01,"#SaudiArabia has started a massive vaccination campaign against the novel #coronavirus, with the Minister of Health… https://t.co/m2U2yQsdn0","['SaudiArabia', 'coronavirus']",TweetDeck,0,1,False
1341306611130765312,The Logical Indian,India,"Handpicked, newsworthy stories which deserve the attention of a rational generation.
https://t.co/u8aJrTvzxw",2013-12-27 19:58:01,88777,2072,2479,True,2020-12-22 08:56:31,"Singapore has become Asia’s first country to receive the delivery of #PfizerBioNTech #COVID vaccine on Monday, Dece… https://t.co/6cde2qmTyr","['PfizerBioNTech', 'COVID']",TweetDeck,0,3,False
1341305111163727873,Nepal Institute for Policy Research (NIPoRe),"Kathmandu, Nepal","Policy institute with thematic focus on Economic Policy, Human Development, National Security and Technology | Covering public policy issues from Nepal & Asia",2019-05-14 13:44:57,258,46,12,False,2020-12-22 08:50:33,"#Singapore receives Asia's first shipment of #PfizerBioNTech-developed COVID-19 Vaccine on 21 Dec, a week prior to… https://t.co/8bTeVLDzZi","['Singapore', 'PfizerBioNTech']",Twitter Web App,1,3,False
1341304891650793473,IBTimes 🇮🇳,India,"International Business Times, India | Indian news, for the global news consumer | 📧 send news tips to editor@ibtimes.co.in",2011-11-02 20:46:16,18609,27,2599,True,2020-12-22 08:49:41,"#ICYMI I'm feeling dizzy: US nurse faints after getting Pfizer COVID vaccine shot

▪️A nurse at a Tennessee hospita… https://t.co/yIQ5r65qE6",['ICYMI'],Echobox,0,1,False
1341301748078669827,Ahmed J Versi,,"Editor, The Muslim News. Ranked among the top 20 most powerful Asians in the British media by the Guardian.",2010-06-20 16:38:45,2046,282,288,False,2020-12-22 08:37:11,"Founder of #German biotechnology company, #BioNTech, Ugur Sahin said their vaccine will be effective against new mu… https://t.co/OMqn9oHfdt","['German', 'BioNTech']",Twitter Web App,0,0,False
1341298920807383041,Alan 🏴󠁧󠁢󠁥󠁮󠁧󠁿👑,"England, United Kingdom",fighting cancer #cancersucks NHS front line staff #FollowMe,2013-01-11 20:49:56,158,239,646,False,2020-12-22 08:25:57,Well folks I’ve had my first dose of the @Pfizer_UK @BioNTech_Group  vaccine on Sunday. All is good and no side eff… https://t.co/j9kj1kVcie,,Twitter for iPhone,0,2,False
1341289705703391232,Stef Antonik-Seidler,Austria,"🌳💚❄🏳️‍🌈 OK with he/him, ✒: https://t.co/1kNRUcFOlk",2013-04-24 14:37:34,226,673,16015,False,2020-12-22 07:49:20,Interesting tendency. Americans usually calling it Pfizer- and Europeans BioNTech-Vaccine. #PfizerBioNTech,['PfizerBioNTech'],Twitter for Android,0,0,False
1341287355806707712,The Hindu,"Chennai, India",News feeds from India's National Newspaper,2009-02-13 06:04:24,6569222,212,153,True,2020-12-22 07:40:00,The U.S. began administering vaccines a week ago and has approved jabs developed by #PfizerBioNTech and Moderna. https://t.co/6LbCfSjykR,['PfizerBioNTech'],TweetDeck,0,22,False
1341286106839605249,Werindia,"India and USA, 5 years Old","India's #1 Digital News website with 500+ English & Hindi Newspapers, and 100+ Menus, & keep adding. Try our Free Apps. Dynamic Team. #IndiaNews",2013-06-17 19:02:28,3320,3163,863,False,2020-12-22 07:35:02,US President-elect #JoeBiden publicly receives first course of #PfizerBioNTech #COVID19vaccine… https://t.co/EyowwWPUyL,"['JoeBiden', 'PfizerBioNTech', 'COVID19vaccine']",Buffer,0,0,False
1341285560162213888,New Straits Times,Malaysia,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/S8jbx5pMaF",2009-07-09 09:04:01,732499,423,931,True,2020-12-22 07:32:52,"#NSTnation The Science, Technology and Innovation Minister in a series of tweets said he would hold a press confere… https://t.co/1Ye5CDOym7",['NSTnation'],Twitter Web App,3,6,False
1341280157479415809,Meike Bruhns,Flensburg/Germany,"Liberal. Europäisch. Dozentin l Political Blogger l International, European & German politics l Castellano. Italiano. Français. English.",2012-02-09 14:34:27,12312,11304,1646,False,2020-12-22 07:11:23,"""In the #UK, the absence of data has led regulators to exclude #pregnant and breastfeeding women from #vaccination… https://t.co/TuUD8nIJG9","['UK', 'pregnant', 'vaccination']",Twitter Web App,1,0,False
1341271159262896128,Mark Lobel,"London, England",BBC World News TV Reporter @bbcnews @bbcworld : News Presenter @timesradio : former BBC Foreign + Political Correspondent : Newsnight Producer,2008-08-25 23:21:37,3782,2969,1165,False,2020-12-22 06:35:38,"🚨 The EU now has a vaccine it can roll out to hundreds of millions... 

Their more ‘careful’ regulator will review… https://t.co/dn6SArHlQ8",,Twitter for iPhone,2,3,False
1341270660459335681,BOMBHAAT,,All the BOMBHAAT things you need to know about the world! 😉😉,2015-09-11 12:17:06,9249,134,26,False,2020-12-22 06:33:39,"President-elect #JoeBiden received his first dose of the #PfizerBioNTech  #COVID19 vaccine Monday.
#bombhaat https://t.co/EdBm36bmhl","['JoeBiden', 'PfizerBioNTech', 'COVID19', 'bombhaat']",Twitter for Android,0,0,False
1341269739121733632,Trevorthespaghettifox,,Sentient slice of toast 🍞,2013-06-30 05:32:58,6,33,94,False,2020-12-22 06:30:00,So....something pretty cool happened today! #COVID19Vaccine #firstdose #PfizerBioNTech #healthcareprofessional… https://t.co/dj1LQp0Pof,"['COVID19Vaccine', 'firstdose', 'PfizerBioNTech', 'healthcareprofessional']",Twitter for Android,0,0,False
1341268318817140736,"Jyoti Lenka, MD","Tucson, AZ",PulmCrit fellow @UAzPACCS @UAZMedTucson formerly @ROCRegional 🦠🚫🚬#FOAMed #PublicHealth #HealthEquity #womeninmedicine #youngleaders Geotravel🇮🇳🇺🇸CA-NY-AZ,2019-05-19 21:42:34,65,230,358,False,2020-12-22 06:24:21,"The first to decline federal funding, the first to receive EUA! 🙌🏻 How the Pfizer-BioNTech COVID-19 vaccine was dev… https://t.co/NF4lseQM4Q",,Twitter for iPhone,1,2,False
1341261417333211144,Avaaz24,Hyderabad,"Independent media platform with a vision to empower people through unscripted, unbiased and authentic information that matters, requires attention and action.",2020-01-17 08:42:24,53,40,5,False,2020-12-22 05:56:55,President-elect @JoeBiden received his first dose of the #PfizerBioNTech #coronavirusvaccine on live television Mon… https://t.co/LtavGvgPwh,"['PfizerBioNTech', 'coronavirusvaccine']",TweetDeck,0,0,False
1341259824600903684,Salman Gohar MD FACC,Fort Worth,Advanced Heart Failure and Transplant Doc #Husband From #Texas_Heart #BCMHouston in #FortWorth #Texas,2019-11-18 05:27:13,41,41,6,False,2020-12-22 05:50:36,#CovidVaccine #PfizerBioNTech Day3 So far so good! #VaccinesWork https://t.co/6D6zzyJPpW,"['CovidVaccine', 'PfizerBioNTech', 'VaccinesWork']",Twitter for iPhone,0,1,False
1341253782923956226,indicanews,"California, USA","News about India, America, Indian Americans, through the San Francisco Bay Area desi prism",2018-01-16 22:36:45,461,1584,1045,False,2020-12-22 05:26:35,"Pfizer/BioN vaccines are in hospitals for almost a week now. About 250,000 people have received the vaccinations. P… https://t.co/Oc2pyY8S4U",,Twitter Web App,0,1,False
1341248444044734467,India TV,India,India’s most watched Hindi News Channel. Follow for latest/breaking News Alerts from all over the Globe. FB:https://t.co/BUC2bw3ZhL,2009-04-22 11:26:34,1491144,48,356,True,2020-12-22 05:05:22,"Singapore gets Asia's first Pfizer-BioNTech coronavirus vaccine doses

#Singapore #Pfizer #PfizerBioNTech #COVID19… https://t.co/edj9itCBgi","['Singapore', 'Pfizer', 'PfizerBioNTech', 'COVID19']",Twitter Web App,7,32,False
1341244478149984261,Springer ANZ,"Melbourne, Australia",The Official Twitter Account of Springer Nature Australia and New Zealand,2012-01-24 13:12:44,1069,1021,335,False,2020-12-22 04:49:37,"Pfizer-BioNTech vaccine has FDA EUA.

Of course, the usual question: well, what’s IN the vaccine?
#PfizerBioNTech… https://t.co/e8Z9AzYDxa",['PfizerBioNTech'],Twitter for iPhone,0,0,False
1341243340860354560,The Hindu,"Chennai, India",News feeds from India's National Newspaper,2009-02-13 06:04:24,6569222,212,153,True,2020-12-22 04:45:06,"The #EU finally gave the green light for the #PfizerBioNTech #coronavirusvaccine on Monday, paving the way for the… https://t.co/svJg0RXnVT","['EU', 'PfizerBioNTech', 'coronavirusvaccine']",SocialFlow,3,54,False
1341238748302827520,CCTV+,"Beijing, CHINA",CCTV+ is a leading video news agency in China that offers Chinese news and Chinese perspective on international news.,2015-01-16 04:52:01,28123,253,334,True,2020-12-22 04:26:51,The #EuropeanUnion is gearing up to start mass vaccinations against #COVID19 just after Christmas following the app… https://t.co/QnbDH4y9gQ,"['EuropeanUnion', 'COVID19']",Twitter Web App,0,4,False
1341237863199870977,HAHA NEWS,"Chennai, India","Current Affairs | Trending | Cinema | Sports | Weather Everything in Single Line...
Make it Simple 💯

Do Good. It will come back to you in unexpected ways...",2020-12-19 08:37:39,17,124,225,False,2020-12-22 04:23:20,"Europe approves Pfizer-BioNTech coronavirus vaccine.

Source:
https://t.co/1ZZZCcftJq

#COVID19 #COVID20… https://t.co/QXjZgLEgGS","['COVID19', 'COVID20']",Twitter Web App,0,0,False
1341233424447795200,Gopi Vora,,"A favorite daughter, best sister, decently cool aunt, #1 wife, new mom, practicing physician, colorful artist who dreams",2020-11-30 16:02:25,4,15,3,False,2020-12-22 04:05:41,"Show me your band-aid! 

Believe in science , thank the researchers who make it possible for HCW to care for patien… https://t.co/afasAJPYkz",,Twitter for iPhone,0,4,False
1341232274637869056,saroki,Malaysia,May the force be with you. Star Wars & #LFC fan. #YNWA,2010-04-13 02:40:06,1752,1380,525,False,2020-12-22 04:01:07,@GovRonDeSantis should not get a vaccine until every last citizen in #Florida gets one #vaccine #PfizerBioNTech… https://t.co/FM544ThA73,"['Florida', 'vaccine', 'PfizerBioNTech']",Twitter Web App,0,0,False
1341231012743794688,Vartha Bharati,India,"Keeping you updated with the latest truth. Official handle of English news portal of prominent Kannada daily newspaper of Karnataka ""Vartha Bharati"".",2012-02-12 10:13:51,1431,51,430,False,2020-12-22 03:56:06,"President-elect @JoeBiden receives COVID-19 #vaccine

#COVID20 #coronavirus #PfizerBioNTech #JoeBidenPresidentElect… https://t.co/cPtYLgiQNm","['vaccine', 'COVID20', 'coronavirus', 'PfizerBioNTech', 'JoeBidenPresidentElect']",Twitter Web App,0,0,False
